video_name,x_2D_shot,y_2D_shot,x_2D_rebound,y_2D_rebound
OFF REB (168),350.9747430785514,65.273129115867,244.19120501590007,411.9249099748229
OFF REB (17),,,153.0984351651674,87.165924629149
OFF REB (17),149.29193120744654,53.92992325151499,202.6346053136273,392.23567314333974
OFF REB (173),870.7751026598094,190.36840947784074,1031.03143703306,275.202911994765
OFF REB (174),,,983.8886465276124,376.4144156985865
OFF REB (174),1037.2047526011743,328.9361542707958,1022.2953060834844,390.8007183246342
OFF REB (176),903.4923554043711,483.2281876248243,983.0712254864342,317.1624337510156
OFF REB (181),330.76786572482575,192.1784231831493,195.1004288378939,396.97701322900787
OFF REB (189),1050.6920519660841,50.442618648727894,1015.4077532329534,318.96643316406903
OFF REB (196),1044.2968899441314,280.0798561718436,1034.7021911454858,395.3153130077804
OFF REB (206),178.03218063228266,313.63456898345606,203.90128141683857,394.0747844749985
OFF REB (206),182.97244975579665,371.70928887547046,204.640446281657,392.76200984148426
OFF REB (206),342.0031432004896,533.3289626192397,188.90655029431218,398.9876199375994
OFF REB (214),,,1034.348645521397,398.6435683527604
OFF REB (214),1016.974796066679,357.3140028308281,1046.9247450427436,446.5811855136123
OFF REB (214),1028.8428219391913,397.44464520857036,1010.460921025019,395.85175822116406
OFF REB (217),1030.9258364813813,340.0386612843547,1025.8327357041112,393.8184986255582
OFF REB (217),1061.6389895385844,324.7394396095381,1031.1694223932166,340.30477724078827
OFF REB (217),995.108171536557,509.5031887385616,1024.932717678316,310.4774494107116
OFF REB (219),825.2714869516486,431.2688456236209,996.2590545235909,390.23879785229207
OFF REB (234),185.71207748316948,129.92187698578914,114.81341211301032,213.6609335773201
OFF REB (234),186.4872982215678,319.75978532463637,189.6978860657854,395.84196613950763
OFF REB (236),,,,
OFF REB (239),1037.1738216555916,400.47042537943776,1035.5689192226932,397.67806194020585
OFF REB (240),907.6559393008814,406.61638731685315,996.0777914809687,402.5397761492293
OFF REB (249),415.6625964849314,241.21861069749468,219.07314221233773,373.8063132286904
OFF REB (268),1032.9718755011984,396.74790383521776,1009.438889596681,287.3419320512676
OFF REB (269),1018.8509116304281,247.5863297612061,1035.600142422702,396.51861505874325
OFF REB (275),340.3539041356425,298.11272140984164,236.87961874845388,402.3858570833957
OFF REB (293),195.63568096220803,394.11086620716907,190.85026685198977,395.64558261721606
OFF REB (293),199.23980500486593,635.1088689160135,194.08001241049556,296.814917077734
OFF REB (307),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (307),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (307),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (307),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (308),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (308),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (308),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (308),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (309),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (309),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (309),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (309),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (31),207.98785497065919,662.1261587251223,213.29035333103906,378.89285152909775
OFF REB (317),894.4050633066288,80.5505194071895,975.2725828592161,356.1277376225025
OFF REB (318),1007.8624713866736,173.2389168220909,1038.0347390552452,398.8907124122584
OFF REB (318),1032.75602504717,396.4542764832816,1032.302306781367,396.29449595429423
OFF REB (318),1040.7843121962405,399.30482626601275,1029.910361755169,395.6088716848575
OFF REB (319),972.8085432932187,342.60117757705405,1055.1866895647258,291.48054140909295
OFF REB (339),195.63568096220803,394.11086620716907,190.85026685198977,395.64558261721606
OFF REB (339),199.23980500486593,635.1088689160135,194.08001241049556,296.814917077734
OFF REB (353),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (353),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (353),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (353),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (354),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (354),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (354),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (354),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (355),1022.8817925895393,355.2053592567535,1034.997634893506,396.6891406614664
OFF REB (355),1029.6285644869708,395.5657778753695,1035.4254801436532,396.3451037669713
OFF REB (355),1034.7842813936793,396.3976480660221,1027.4190478383898,393.8368161012131
OFF REB (355),1037.222226279881,397.76699292777846,1022.8817925895393,355.2053592567535
OFF REB (363),894.4050633066288,80.5505194071895,975.2725828592161,356.1277376225025
OFF REB (364),1007.8624713866736,173.2389168220909,1038.0347390552452,398.8907124122584
OFF REB (364),1032.75602504717,396.4542764832816,1032.302306781367,396.29449595429423
OFF REB (364),1040.7843121962405,399.30482626601275,1029.910361755169,395.6088716848575
OFF REB (365),972.8085432932187,342.60117757705405,1055.1866895647258,291.48054140909295
OFF REB (378),224.96317039644205,542.6889452280889,152.925741208602,161.40820576971754
OFF REB (383),172.71214674154015,425.00093457936765,198.84182812126025,394.43856243323364
OFF REB (386),839.671844242496,366.8386000973291,1078.4014598542094,581.6366054002406
OFF REB (387),1053.3260327293217,581.2559389087114,1028.9731745543984,398.3292746542826
OFF REB (392),881.834321675969,171.19246742748533,1060.531570946249,462.5918461935423
OFF REB (396),,,,
OFF REB (396),179.13692693502747,309.65857440049245,182.11443146383905,409.123446149159
OFF REB (398),1006.7441944544182,279.72492283531875,1027.2217585467888,394.64560057947097
OFF REB (399),755.7151520380861,473.49550927711226,1032.7394325442117,396.2109716046906
OFF REB (401),182.3706805269182,398.8561331592861,180.9061837065737,400.69884363285047
OFF REB (401),343.0751874107884,177.41970122457906,189.16658125792216,397.766586903739
OFF REB (407),,,,
OFF REB (407),199.8786213262466,391.5242211244217,204.37312294895457,390.0177672154624
OFF REB (415),970.3515092473453,333.1476362524219,1025.0773757064762,393.9893335534883
OFF REB (416),970.3515092473453,333.1476362524219,1025.0773757064762,393.9893335534883
OFF REB (418),344.5953028029369,413.82479228812247,217.1270704422332,375.9719389746871
OFF REB (425),828.7155106836636,203.5181112542587,1024.9290208888606,393.54649526722517
OFF REB (43),182.06581335492055,399.1597724597359,,
OFF REB (443),846.8759460831241,115.5827852513941,1017.5336132234058,352.3429997735135
OFF REB (443),995.7159121995328,387.6075609756851,1034.2278115039712,397.49629827220883
OFF REB (452),180.02612568712897,400.46787728594853,185.0327906236974,398.9760082915275
OFF REB (452),182.16254145630583,401.7181061180345,229.67980684107303,383.23829394047004
OFF REB (466),211.0999146851557,403.040343695169,198.0678657142476,397.3318838630808
OFF REB (466),366.80021857029936,223.50392806882985,186.4706752567671,439.5191758669995
OFF REB (468),177.246180525261,305.9756940512029,200.71763311913276,396.0814167010564
OFF REB (468),267.35604392700924,637.0272923774435,214.5985682727897,295.24663921226596
OFF REB (478),1034.6593169673934,364.92115735788536,1016.430647057273,401.7050281932353
OFF REB (478),1040.5945308944076,398.3737664849241,1034.4702214040362,395.6403980437451
OFF REB (483),419.9411676065297,414.79700821725135,198.06490423579555,396.65308374898933
OFF REB (484),183.60185611481117,286.9493298817927,212.04489728289596,459.41080859350694
OFF REB (484),188.19807785478125,395.92105198641246,187.00542485714394,394.6998159270811
OFF REB (484),279.69759770699966,444.71431681276766,183.60185611481117,286.9493298817927
OFF REB (485),344.3983019234467,174.62669293624396,186.03979250677287,327.4188116241153
OFF REB (49),234.76100292599023,92.4439886524855,,
OFF REB (499),233.42703389570016,315.8496571262809,196.79584030892556,302.95612222005445
OFF REB (510),426.7543217207807,553.6925928032589,218.9658321286192,328.43466179739966
OFF REB (524),182.33212311585615,655.1702041818149,188.4635427818485,401.5746021000192
OFF REB (527),1032.1831509213685,318.4980884456804,1028.6860216183472,395.9759317878683
OFF REB (527),1033.8338820474062,284.50747248238144,1028.4490852380598,308.4017009114835
OFF REB (528),1032.1831509213685,318.4980884456804,1028.6860216183472,395.9759317878683
OFF REB (528),1033.8338820474062,284.50747248238144,1028.4490852380598,308.4017009114835
OFF REB (534),1025.3967030417193,360.52617854126277,1041.2240225722446,399.62883148493046
OFF REB (534),1034.438415948222,397.9542742182602,1025.3967030417193,360.52617854126277
OFF REB (534),916.570493007551,103.74418347987466,1031.952709391794,396.45594486569416
OFF REB (535),808.8753256866243,270.7484074829203,1029.8199473835582,394.01464559857345
OFF REB (540),1059.2879950524768,346.6325443894871,,
OFF REB (540),2770.5574564765866,-11264.03212967919,1054.537959020833,267.84975855304924
OFF REB (545),281.28764895570464,190.8638402308398,203.96443534944407,391.9998591394812
OFF REB (565),191.76215432610206,396.9547629602426,192.50692393709983,396.79130667135917
OFF REB (565),237.10434775484626,289.54372525390045,226.7250531899963,357.2376338504342
OFF REB (579),900.945868720268,403.3402613095268,981.203529050685,412.6956060033781
OFF REB (587),222.81296845701004,377.5888469696941,203.14549100270972,314.78690982972523
OFF REB (621),228.23121611530027,57.426076871683286,251.3636824489336,150.10303494892912
OFF REB (627),237.51547634572484,656.5983470106312,153.5074893842076,236.63199080283096
OFF REB (635),,,,
OFF REB (638),1023.9764657447014,343.19254552452327,1035.845387258286,397.5600377057088
OFF REB (638),1040.9170480564735,421.03083813660305,1031.6828741859956,396.41374913146603
OFF REB (641),202.59747559448783,390.96488639364566,185.2623630801042,221.62240480644616
OFF REB (641),222.56080416082233,370.48011981861373,202.96664071656093,390.1798464162264
OFF REB (642),1023.99495612319,359.91217458617285,1019.022756472797,391.261088513896
OFF REB (642),687.2661220774543,658.2999430471583,1031.9854537453748,395.91366796167915
OFF REB (654),192.61802353376092,393.74292165871844,201.8577718692911,392.00024255111646
OFF REB (661),900.5741519964173,535.2961324655106,1038.6547375765736,242.8222389699677
OFF REB (67),411.34088816010143,424.56060964953735,197.83760807512175,401.8293043711138
OFF REB (670),1035.4428983066716,647.3260804627486,1028.3544245291705,280.47386374540196
OFF REB (671),1023.7435783337515,392.25772313767294,1026.8935643075854,393.8104964043015
OFF REB (671),1045.0135500895738,278.5867465325629,1025.940165422091,393.4312777150338
OFF REB (672),1023.7435783337515,392.25772313767294,1026.8935643075854,393.8104964043015
OFF REB (672),1045.0135500895738,278.5867465325629,1025.940165422091,393.4312777150338
OFF REB (679),155.17008494640962,102.5868048575274,185.0363010557149,399.4033425935835
OFF REB (680),194.51959142669023,396.3388329939651,194.4759988832176,395.76737554142744
OFF REB (680),424.00962532975365,200.0857840365276,182.87139465677274,396.34017184160507
OFF REB (688),195.31426397470858,408.8897196020981,238.8067039778252,374.79539347140343
OFF REB (698),187.39469938711593,409.27978754719135,192.26432982558435,397.5121606285707
OFF REB (698),319.7155945685962,145.47045371535813,192.23599565773642,394.1679705941753
OFF REB (708),173.26153239085403,445.4472450645183,146.0272281560882,487.39476471801134
OFF REB (711),391.1268610020983,154.04053991539868,217.5571107901689,367.6640101253137
OFF REB (722),148.88986485878038,266.0206552911841,194.22333316802133,397.29217851255356
OFF REB (722),193.58306822396145,397.22272184720487,226.95699589413704,308.6919488873298
OFF REB (745),829.924882969949,465.13473376542873,1014.4725873223912,347.85999927967936
OFF REB (753),385.880930203266,226.299773712163,,
OFF REB (765),186.99428571545997,396.8871003416045,166.34086751446748,257.67730764317
OFF REB (765),301.16249429952325,321.1519958429582,195.52106873315807,354.93292212129364
OFF REB (771),378.4082469159242,218.18163960099628,224.3393710884384,289.9351503756071
OFF REB (773),391.45276301098914,313.779083416015,219.19326569467648,357.5422764050835
OFF REB (778),,,,
OFF REB (785),1059.7394141886064,362.1909987208921,1033.54736223543,396.57940798310796
OFF REB (785),890.9591899203772,356.74696987895345,1010.075836839143,357.1379675896554
OFF REB (791),194.4152923251481,370.9293897201672,206.39004972493004,314.6592784104868
OFF REB (791),214.59564849932013,322.25572058874013,192.72500290558494,397.1939750347954
OFF REB (791),339.39061488860614,197.73500590524165,193.06643262941256,395.98468458784055
OFF REB (792),262.7569064277986,39.57677537482885,,
OFF REB (796),282.8142575531099,125.66579018249205,167.1836695827453,408.1729498821686
OFF REB (797),161.6279651523403,367.9108423835823,191.07038694628244,396.1451595693494
OFF REB (797),410.22874059583256,277.8864514160303,272.9996157091498,298.34461455427925
OFF REB (80),1042.0133665341004,-229.0097503860761,1045.3493212746735,438.1584370174538
OFF REB (80),1058.7594922473036,456.7665377932956,816.6468769297771,378.6871021720633
OFF REB (803),,,161.13340610927136,363.7253804758702
OFF REB (803),241.8356659707815,652.9014525605319,202.96568467038554,334.7021717530769
OFF REB (805),279.4402463745443,229.6864810604195,187.85929049489204,337.0585091257525
OFF REB (811),,,,
OFF REB (811),,,,
OFF REB (811),,,,
OFF REB (82),1012.323143565487,274.6113096460918,1045.8180760415514,407.69992824645664
OFF REB (82),1035.3021018178263,398.7005409445489,1033.2562765813198,396.15242676377363
OFF REB (82),1048.9378768035458,409.8846522501951,1036.3309488356322,398.71976631407955
OFF REB (821),757.4311771692561,-18.03103221957292,,
OFF REB (822),1019.5459707430209,190.2425638203367,1039.6942583948253,400.8195108718653
OFF REB (822),1035.9391758679976,396.31762323615976,,
OFF REB (822),1079.8741120453358,233.24494035355434,,
OFF REB (831),137.27923350805816,180.2901386771135,,
OFF REB (831),212.36837121668145,449.238902682762,196.2526029734068,334.4041362716939
OFF REB (839),,,,
OFF REB (84),1001.2689538233868,335.9183153944084,1014.5325209915713,317.7053506434417
OFF REB (846),1059.7394141886064,362.1909987208921,1033.54736223543,396.57940798310796
OFF REB (846),890.9591899203772,356.74696987895345,1010.075836839143,357.1379675896554
OFF REB (852),194.4152923251481,370.9293897201672,206.39004972493004,314.6592784104868
OFF REB (852),214.59564849932013,322.25572058874013,192.72500290558494,397.1939750347954
OFF REB (852),339.39061488860614,197.73500590524165,193.06643262941256,395.98468458784055
OFF REB (853),262.7569064277986,39.57677537482885,,
OFF REB (857),282.8142575531099,125.66579018249205,167.1836695827453,408.1729498821686
OFF REB (858),161.6279651523403,367.9108423835823,191.07038694628244,396.1451595693494
OFF REB (858),410.22874059583256,277.8864514160303,272.9996157091498,298.34461455427925
OFF REB (864),,,161.13340610927136,363.7253804758702
OFF REB (864),241.8356659707815,652.9014525605319,202.96568467038554,334.7021717530769
OFF REB (866),279.4402463745443,229.6864810604195,187.85929049489204,337.0585091257525
OFF REB (872),,,,
OFF REB (872),,,,
OFF REB (872),,,,
OFF REB (882),757.4311771692561,-18.03103221957292,,
OFF REB (883),1019.5459707430209,190.2425638203367,1039.6942583948253,400.8195108718653
OFF REB (883),1035.9391758679976,396.31762323615976,,
OFF REB (883),1079.8741120453358,233.24494035355434,,
OFF REB (892),137.27923350805816,180.2901386771135,,
OFF REB (892),212.36837121668145,449.238902682762,196.2526029734068,334.4041362716939
OFF REB (900),1034.9034644748288,503.3331117135773,994.842543057383,493.21218321314325
OFF REB (900),644.1136623598007,2615.749449521112,1041.9911201116686,466.916372152938
OFF REB (900),923.8551043510972,490.00065600469384,,
OFF REB (900),975.9515512676688,489.47675967638935,1398.4966402597252,539.3968506130308
OFF REB (905),183.0820592302547,341.3377413420046,190.75143362752647,397.3179188167308
OFF REB (905),204.7225788610442,265.1602164242904,200.4147865329967,392.6057349035601
OFF REB (921),913.9834911165843,500.6707391358854,905.3404834948602,470.52690828744585
OFF REB (921),953.4154414602114,320.8594565416097,915.5298263023504,503.12743051589933
OFF REB (935),1032.1907734832846,612.3819569514754,1031.2946605708717,302.3627731141378
OFF REB (937),237.6808584194319,269.6066345633561,195.5155846729069,425.91846050107733
OFF REB (940),,,169.1078610950853,374.8843708085439
OFF REB (949),997.7923113447118,632.06448589485,1024.5075313832012,357.3116296375623
OFF REB (960),195.65209099051228,306.1942541398892,234.88070970068793,434.7929662450933
OFF REB (968),211.8803485457768,510.5260323487394,199.21227922794915,397.8402781613648
OFF REB (974),,,1039.639646045065,401.84256757079
OFF REB (987),204.08109086556456,294.1833044479876,195.0541190287105,395.47213316615426
OFF REB (989),280.637009998277,620.5760150997588,202.03713679280605,391.0928492896392
